,SnomedCTConceptId,medcodeid,Observations,OrigReadCode,CleansedReadCode,Term.x,SnomedDescriptionId,Release,EmisCodeCategoryId,Term.y,Disease,Otherinstructions,origin,Comments
129,170777000,264727014,10000000,66AS,66AS.00,Diabetic annual review,264727014,NA,1,Diabetic annual review,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
130,170778005,264728016,200000,66AT,66AT.00,Annual diabetic blood test,264728016,NA,1,annual diabetic blood test,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
131,182781000,282570016,4000,8A13,8A13.00,Diabetic stabilisation,282570016,NA,32,diabetic stabilisation,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
132,183097007,283027015,100000,8CE0,8CE0.00,Diabetic leaflet given,283027015,NA,32,diabetic leaflet given,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
133,183472000,283544013,4000,8H2J,8H2J.00,Diabetic emergency hospital admission,3082988012,NA,40,admit diabetic emergency,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
134,183506001,283584016,700,8H3O,8H3O.00,Non-urgent diabetic admission,283584016,NA,40,non-urgent diabetic admission,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
135,183722003,283889016,300,8HKE,8HKE.00,Diabetology D.V. requested,283889016,NA,40,diabetology d.v. requested,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
136,183722003,4726201000006118,20,^ESCTDI472620,NA,Diabetology domiciliary visit requested,283890013,NA,40,diabetology d.v. requested,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
137,183751004,283938017,2000,8HLE,8HLE.00,Diabetology D.V. done,283938017,NA,40,diabetology d.v. done,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
138,183781007,283974014,90,8HME,8HME.00,Listed for Diabetology admission,2668804016,NA,40,listed for diabetology admissn,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
139,185229005,285223014,6000000,9N1Q,9N1Q.00,Seen in diabetic clinic,285223014,NA,37,seen in diabetic clinic,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
140,185753003,285751016,300000,9OL1,9OL1.00,Attends diabetes monitoring,285751016,NA,37,Attends diabetes monitoring,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
141,185756006,616731000006114,5000000,9OL4,9OL4.00,Diabetes monitoring first letter,285754012,NA,37,Diabetes monitoring first letter (procedure),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
142,185757002,616741000006116,1000000,9OL5,9OL5.00,Diabetes monitoring second letter,285755013,NA,37,Diabetes monitoring second letter (procedure),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
143,185758007,616751000006119,500000,9OL6,9OL6.00,Diabetes monitoring third letter,285756014,NA,37,Diabetes monitoring third letter (procedure),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
144,185759004,616711000006115,200000,9OL7,9OL7.00,Diabetes monitoring verbal invite,285757017,NA,37,Diabetes monitoring verbal invite (procedure),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
145,185760009,616701000006118,300000,9OL8,9OL8.00,Diabetes monitoring telephone invite,285758010,NA,37,Diabetes monitoring telephone invite (procedure),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
148,190330002,292482014,20,C1020,C102000,"Diabetes mellitus, juvenile type, with hyperosmolar coma",292482014,NA,32,"Diabetes mellitus, juvenile type, with hyperosmolar coma",Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
149,190331003,4758011000006112,4,^ESCTTY475801,NA,Type 2 diabetes mellitus with hyperosmolar coma,2967818010,NA,32,"Diabetes mellitus, adult onset, with hyperosmolar coma",Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
150,190331003,292483016,90,C1021,C102100,"Diabetes mellitus, adult onset, with hyperosmolar coma",292483016,NA,32,"Diabetes mellitus, adult onset, with hyperosmolar coma",Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
153,190368000,84821000006118,20,C1085-1,C108511,Type I diabetes mellitus with ulcer,292538019,NA,32,Type 1 diabetes mellitus with ulcer,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
155,190368000,292540012,300,C10E5,C10E500,Type 1 diabetes mellitus with ulcer,292540012,NA,32,Type 1 diabetes mellitus with ulcer,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
157,190368000,84451000006112,30,C1085-2,C108512,Type 1 diabetes mellitus with ulcer,292540012,NA,32,Type 1 diabetes mellitus with ulcer,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
159,190368000,292538019,10,C10E5-1,C10E511,Type I diabetes mellitus with ulcer,292538019,NA,32,Type 1 diabetes mellitus with ulcer,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
163,190372001,292553010,2000,C10E9,C10E900,Type 1 diabetes mellitus maturity onset,292553010,NA,32,Type 1 diabetes mellitus maturity onset,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
165,190372001,84671000006116,200,C1089-1,C108911,Type I diabetes mellitus maturity onset,292551012,NA,32,Type 1 diabetes mellitus maturity onset,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
167,190372001,292551012,30,C10E9-1,C10E911,Type I diabetes mellitus maturity onset,292551012,NA,32,Type 1 diabetes mellitus maturity onset,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
169,190372001,84301000006116,30,C1089-2,C108912,Type 1 diabetes mellitus maturity onset,292553010,NA,32,Type 1 diabetes mellitus maturity onset,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
171,190372001,4758121000006115,30,^ESCTIN475812,NA,Insulin-dependent diabetes maturity onset,292552017,NA,32,Type 1 diabetes mellitus maturity onset,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
173,190388001,14071211000006113,20,^ESCT1407121,NA,Multiple complications due to type 2 diabetes mellitus,3793304018,NA,32,Type II diabetes mellitus with multiple complications,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
175,190388001,84541000006111,200,C1093-2,C109312,Type 2 diabetes mellitus with multiple complications,292577016,NA,32,Type II diabetes mellitus with multiple complications,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
177,190388001,280581000006118,300,C1093,C109300,Non-insulin-dependent diabetes mellitus with multiple complications,292578014,NA,32,Type II diabetes mellitus with multiple complications,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
179,190388001,84911000006119,8,C1093-1,C109311,Type II diabetes mellitus with multiple complications,292576013,NA,32,Type II diabetes mellitus with multiple complications,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
181,190388001,292576013,30,C10F3-1,C10F311,Type II diabetes mellitus with multiple complications,292576013,NA,32,Type II diabetes mellitus with multiple complications,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
183,190388001,292577016,3000,C10F3,C10F300,Type 2 diabetes mellitus with multiple complications,292577016,NA,32,Type II diabetes mellitus with multiple complications,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
185,190389009,292579018,1000,C10F4,C10F400,Type 2 diabetes mellitus with ulcer,292579018,NA,32,Type II diabetes mellitus with ulcer,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
187,190389009,85001000006117,60,C1094-1,C109411,Type II diabetes mellitus with ulcer,292581016,NA,32,Type II diabetes mellitus with ulcer,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
189,190389009,292581016,30,C10F4-1,C10F411,Type II diabetes mellitus with ulcer,292581016,NA,32,Type II diabetes mellitus with ulcer,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
191,190389009,84631000006119,90,C1094-2,C109412,Type 2 diabetes mellitus with ulcer,292579018,NA,32,Type II diabetes mellitus with ulcer,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
193,190389009,280551000006114,300,C1094,C109400,Non-insulin-dependent diabetes mellitus with ulcer,292580015,NA,32,Type II diabetes mellitus with ulcer,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
197,190406000,292606016,100,C10A1,C10A100,Malnutrition-related diabetes mellitus with ketoacidosis,292606016,NA,32,Malnutrition-related diabetes mellitus with ketoacidosis,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
198,190407009,719571000006115,4,C10A2,C10A200,Malnutrition-related diabetes mellitus with renal complications,292607013,NA,32,Malnutrition-related diabetes mellitus with renal complications (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
199,190410002,719601000006110,5,C10A5,C10A500,Malnutrition-related diabetes mellitus with peripheral circulatory complications,292610018,NA,32,malnutritn-relat diabetes melitus wth periph circul complctn,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
200,190411003,720311000006119,1,C10AX,C10AX00,Malnutrit-relat diabetes mellitus with other spec comps,292611019,NA,32,Malnutrition-related diabetes mellitus with multiple complications,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
201,190411003,396671000006110,1,Cyu22,Cyu2200,[X]Malnutrit-related diabetes mellitus with unspec complics,292611019,NA,32,Malnutrition-related diabetes mellitus with multiple complications,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
202,190411003,396661000006115,4,Cyu21,Cyu2100,Malnutrition-related diabetes mellitus with multiple complications,292611019,NA,32,Malnutrition-related diabetes mellitus with multiple complications,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
203,190411003,719561000006110,3,C10A6,C10A600,Malnutrition-related diabetes mellitus with multiple comps,292611019,NA,32,Malnutrition-related diabetes mellitus with multiple complications,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
204,190411003,719471000006119,1,C10AW,C10AW00,Malnutrit-related diabetes mellitus with unspec complics,292611019,NA,32,Malnutrition-related diabetes mellitus with multiple complications,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
205,190412005,292612014,4,C10A7,C10A700,Malnutrition-related diabetes mellitus without complications,292612014,NA,32,Malnutrition-related diabetes mellitus without complications (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
206,190416008,127051000006112,700,C10B0,C10B000,Steroid-induced diabetes mellitus without complication,292616012,NA,32,Steroid-induced diabetes mellitus without complication,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
207,190447002,616241000006112,7000,C10B,C10B.00,Diabetes mellitus induced by steroids,292667010,NA,5,diabetes mellitus induced by steroids,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
208,190447002,127041000006110,20000,C11y0,C11y000,Steroid-induced diabetes,292667010,NA,5,diabetes mellitus induced by steroids,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
209,193141005,297492014,700,F3450,F345000,Diabetic mononeuritis multiplex,297492014,NA,32,Diabetic mononeuritis NOS,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
211,193141005,297510017,2000,F35z0,F35z000,Diabetic mononeuritis NOS,297492014,NA,32,Diabetic mononeuritis NOS,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
214,193183000,297550019,7000,F3720,F372000,Acute painful diabetic neuropathy,297550019,NA,32,Acute painful diabetic neuropathy,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
215,193184006,297551015,10000,F3721,F372100,Chronic painful diabetic neuropathy,297551015,NA,32,Chronic painful diabetic neuropathy,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
216,193184006,14071331000006110,80,^ESCT1407133,NA,Chronic painful neuropathy due to diabetes mellitus,3789545016,NA,32,Chronic painful diabetic neuropathy,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
217,193185007,14071341000006117,200,^ESCT1407134,NA,Asymptomatic neuropathy due to diabetes mellitus,3789543011,NA,32,Asymptomatic diabetic neuropathy,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
218,193185007,297552010,20000,F3722,F372200,Asymptomatic diabetic neuropathy,297552010,NA,32,Asymptomatic diabetic neuropathy,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
219,193349004,4771421000006116,7,^ESCTPP477142,NA,PPDR - Preproliferative diabetic retinopathy,2579151010,NA,32,Preproliferative diabetic retinopathy,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
220,193349004,14071361000006118,400,^ESCT1407136,NA,Preproliferative retinopathy due to diabetes mellitus,3780170018,NA,32,Preproliferative diabetic retinopathy,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
221,193349004,297754014,70000,F4202,F420200,Preproliferative diabetic retinopathy,297754014,NA,32,Preproliferative diabetic retinopathy,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
222,193350004,14071371000006113,10,^ESCT1407137,NA,Advanced maculopathy due to diabetes mellitus,3778080011,NA,32,Advanced diabetic maculopathy,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
